epoch,train_loss,train_acc,train_err,val_loss,val_acc,epoch_time_sec
1,1.5182679891586304,0.45353999733924866,0.5464600026607513,1.3361355066299438,0.5282999873161316,68.88603019714355
2,1.3921853303909302,0.502020001411438,0.497979998588562,1.3117291927337646,0.5375000238418579,66.69725036621094
3,1.3721370697021484,0.5083199739456177,0.4916800260543823,1.2931612730026245,0.5446000099182129,66.29109334945679
4,1.3494906425476074,0.5187199711799622,0.48128002882003784,1.2763993740081787,0.5507000088691711,65.33958530426025
5,1.3328866958618164,0.5221199989318848,0.47788000106811523,1.2650376558303833,0.5543000102043152,66.19676733016968
6,1.3159756660461426,0.5297799706459045,0.47022002935409546,1.2456302642822266,0.5616999864578247,66.22999882698059
7,1.3000364303588867,0.5329999923706055,0.46700000762939453,1.233048439025879,0.5648000240325928,66.03104448318481
8,1.286115050315857,0.5425800085067749,0.4574199914932251,1.2215759754180908,0.5698000192642212,65.50316309928894
9,1.2749078273773193,0.5454000234603882,0.4545999765396118,1.2070547342300415,0.5755000114440918,65.82596206665039
10,1.2566032409667969,0.5516800284385681,0.4483199715614319,1.1938743591308594,0.579200029373169,66.76096415519714
11,1.2490081787109375,0.5547599792480469,0.4452400207519531,1.1812419891357422,0.5846999883651733,65.71546530723572
12,1.2313786745071411,0.5639200210571289,0.4360799789428711,1.1712262630462646,0.5907999873161316,65.77459263801575
13,1.2183810472488403,0.5679200291633606,0.4320799708366394,1.1627024412155151,0.590499997138977,65.52279472351074
14,1.20931077003479,0.5720000267028809,0.42799997329711914,1.1527798175811768,0.5916000008583069,66.51767206192017
15,1.1974841356277466,0.5759599804878235,0.4240400195121765,1.1446725130081177,0.5946999788284302,64.99167990684509
16,1.1867892742156982,0.580839991569519,0.41916000843048096,1.1366193294525146,0.6003000140190125,65.82153630256653
17,1.1731454133987427,0.5859000086784363,0.4140999913215637,1.1188442707061768,0.6069999933242798,65.96114015579224
18,1.1626933813095093,0.591480016708374,0.408519983291626,1.1080602407455444,0.6115000247955322,59.53153872489929
19,1.151024580001831,0.5950400233268738,0.4049599766731262,1.0955451726913452,0.6183000206947327,52.760727882385254
20,1.145093321800232,0.596780002117157,0.403219997882843,1.0914748907089233,0.6157000064849854,52.31175208091736
21,1.1330124139785767,0.6011199951171875,0.3988800048828125,1.083071231842041,0.6187999844551086,51.85764288902283
22,1.125458836555481,0.604640007019043,0.39535999298095703,1.0728719234466553,0.6254000067710876,51.71887516975403
23,1.113163948059082,0.6075400114059448,0.3924599885940552,1.0679389238357544,0.6261000037193298,51.50451135635376
24,1.1043871641159058,0.6108599901199341,0.3891400098800659,1.054643154144287,0.6305000185966492,51.518131494522095
25,1.095819115638733,0.6156399846076965,0.38436001539230347,1.0479657649993896,0.6323999762535095,51.1772620677948
26,1.087469458580017,0.6165800094604492,0.3834199905395508,1.0367002487182617,0.6381000280380249,52.16965842247009
27,1.0808252096176147,0.6205599904060364,0.3794400095939636,1.0337395668029785,0.640500009059906,51.48499941825867
28,1.073244333267212,0.6259199976921082,0.37408000230789185,1.0294950008392334,0.6378999948501587,51.84520149230957
29,1.0653489828109741,0.6274799704551697,0.3725200295448303,1.0132418870925903,0.6478999853134155,52.230262756347656
30,1.0563294887542725,0.628600001335144,0.37139999866485596,1.0101710557937622,0.647599995136261,52.03383731842041
31,1.0494869947433472,0.6319000124931335,0.36809998750686646,1.0043679475784302,0.6498000025749207,52.633861780166626
32,1.0433127880096436,0.6322399973869324,0.3677600026130676,0.9967475533485413,0.6549999713897705,52.43478846549988
33,1.0367629528045654,0.6373599767684937,0.36264002323150635,0.992356538772583,0.6531999707221985,51.896535873413086
34,1.0296932458877563,0.6405199766159058,0.35948002338409424,0.981153130531311,0.6607000231742859,52.4058952331543
35,1.0220316648483276,0.6408799886703491,0.3591200113296509,0.9829984307289124,0.6589999794960022,52.534817934036255
36,1.0175304412841797,0.6453199982643127,0.35468000173568726,0.9733525514602661,0.6646999716758728,52.0633544921875
37,1.008987545967102,0.6462399959564209,0.3537600040435791,0.9629830121994019,0.6672000288963318,83.37463355064392
38,1.0066616535186768,0.6480799913406372,0.3519200086593628,0.9574930667877197,0.669700026512146,52.30609440803528
39,1.0008822679519653,0.6520199775695801,0.3479800224304199,0.9505691528320312,0.6711000204086304,52.487353563308716
40,0.9947933554649353,0.6521999835968018,0.34780001640319824,0.9500588178634644,0.6694999933242798,51.852259397506714
41,0.9889164566993713,0.6551200151443481,0.34487998485565186,0.9414241909980774,0.6759999990463257,53.06370711326599
42,0.9822128415107727,0.6567999720573425,0.34320002794265747,0.9382460713386536,0.675000011920929,52.258800983428955
43,0.9759251475334167,0.6601999998092651,0.33980000019073486,0.9327109456062317,0.6793000102043152,52.26018452644348
44,0.9710251688957214,0.6596800088882446,0.34031999111175537,0.9259464144706726,0.6808000206947327,52.84225821495056
45,0.9665383696556091,0.6612799763679504,0.33872002363204956,0.9223048090934753,0.6848000288009644,52.712512731552124
46,0.959324836730957,0.6656799912452698,0.3343200087547302,0.9150586724281311,0.6837000250816345,52.45313787460327
47,0.9565379619598389,0.6654800176620483,0.33451998233795166,0.9078708291053772,0.6886000037193298,52.769535541534424
48,0.9484108090400696,0.6684399843215942,0.33156001567840576,0.9070490002632141,0.6873000264167786,51.774956941604614
49,0.943949282169342,0.6705600023269653,0.32943999767303467,0.9018591642379761,0.6912000179290771,51.63547682762146
50,0.9410331845283508,0.6701200008392334,0.3298799991607666,0.8943561315536499,0.6926000118255615,52.54719591140747
51,0.9355403184890747,0.675320029258728,0.324679970741272,0.8905495405197144,0.6934000253677368,52.67228960990906
52,0.9307950139045715,0.6758400201797485,0.32415997982025146,0.8878759741783142,0.6952000260353088,52.2371826171875
53,0.9263577461242676,0.6787800192832947,0.3212199807167053,0.8844503164291382,0.698199987411499,51.990591049194336
54,0.9205886125564575,0.6803200244903564,0.31967997550964355,0.8817989230155945,0.6955000162124634,51.6839382648468
55,0.9176554679870605,0.6794800162315369,0.32051998376846313,0.8779492378234863,0.6988999843597412,52.89098358154297
56,0.9121218919754028,0.6829400062561035,0.3170599937438965,0.8755626678466797,0.7009000182151794,51.8378221988678
57,0.908450722694397,0.6839600205421448,0.3160399794578552,0.8636670708656311,0.703499972820282,51.882718086242676
58,0.9021772146224976,0.686460018157959,0.313539981842041,0.8602264523506165,0.7053999900817871,52.26032757759094
59,0.8993971347808838,0.685920000076294,0.31407999992370605,0.8556584119796753,0.704800009727478,52.07656002044678
60,0.8926396369934082,0.6889200210571289,0.3110799789428711,0.8520769476890564,0.7077999711036682,52.46945333480835
61,0.8913432955741882,0.6899600028991699,0.3100399971008301,0.8512706160545349,0.7092999815940857,52.73509359359741
62,0.8864094614982605,0.6910799741744995,0.3089200258255005,0.8484143614768982,0.7099999785423279,52.76680278778076
63,0.8808272480964661,0.6934800148010254,0.3065199851989746,0.8435373306274414,0.7089999914169312,52.65494728088379
64,0.8774579763412476,0.6950799822807312,0.3049200177192688,0.8377524614334106,0.7138000130653381,52.500123023986816
65,0.8740167021751404,0.6969199776649475,0.3030800223350525,0.8360389471054077,0.7128999829292297,52.24928069114685
66,0.8709911108016968,0.6978800296783447,0.3021199703216553,0.8382744193077087,0.7113000154495239,51.59021019935608
67,0.8645648956298828,0.7006400227546692,0.2993599772453308,0.8260946273803711,0.7174000144004822,53.50758647918701
68,0.8627970218658447,0.700659990310669,0.29934000968933105,0.8213586807250977,0.7170000076293945,52.70948004722595
69,0.8571063280105591,0.7043399810791016,0.29566001892089844,0.8203564286231995,0.7181000113487244,52.27495074272156
70,0.8537361025810242,0.7046399712562561,0.2953600287437439,0.8232351541519165,0.7175999879837036,52.53442358970642
71,0.8487368226051331,0.7063199877738953,0.29368001222610474,0.8145684003829956,0.7196999788284302,53.20473051071167
72,0.8456224799156189,0.7079799771308899,0.2920200228691101,0.8125239014625549,0.7204999923706055,51.669623136520386
73,0.8423229455947876,0.7095199823379517,0.29048001766204834,0.8061663508415222,0.7215999960899353,52.10943412780762
74,0.8401870131492615,0.7109400033950806,0.28905999660491943,0.8028270602226257,0.7236999869346619,52.31198740005493
75,0.8368381261825562,0.7096800208091736,0.2903199791908264,0.7988846898078918,0.7261999845504761,52.863502740859985
76,0.8324618935585022,0.7114199995994568,0.2885800004005432,0.7961328029632568,0.7263000011444092,53.110830307006836
77,0.831514835357666,0.7146000266075134,0.2853999733924866,0.7923761606216431,0.7278000116348267,52.92021369934082
78,0.8251764178276062,0.716920018196106,0.28307998180389404,0.7985517382621765,0.7279000282287598,51.94900608062744
79,0.8245813250541687,0.7133399844169617,0.28666001558303833,0.7896826863288879,0.7290999889373779,52.55854892730713
80,0.8196413516998291,0.7175999879837036,0.2824000120162964,0.7937788367271423,0.7268999814987183,53.521809101104736
81,0.8141142725944519,0.7172799706459045,0.28272002935409546,0.785175085067749,0.7297999858856201,52.75956869125366
82,0.8152507543563843,0.7192999720573425,0.28070002794265747,0.7836428284645081,0.7318999767303467,52.345314502716064
83,0.8100433349609375,0.7211800217628479,0.2788199782371521,0.7880352735519409,0.7289999723434448,82.33567523956299
84,0.8071253299713135,0.7221199870109558,0.2778800129890442,0.7748582363128662,0.7350999712944031,52.93539071083069
85,0.8040204644203186,0.7214999794960022,0.2785000205039978,0.7730341553688049,0.734499990940094,52.79482626914978
86,0.8000752329826355,0.7253000140190125,0.27469998598098755,0.7704289555549622,0.734499990940094,52.95666861534119
87,0.7960173487663269,0.7250800132751465,0.2749199867248535,0.7692636251449585,0.7340999841690063,52.35768461227417
88,0.7935987710952759,0.727180004119873,0.27281999588012695,0.7665588855743408,0.7365000247955322,52.63622570037842
89,0.792058527469635,0.7263399958610535,0.27366000413894653,0.763549268245697,0.7355999946594238,82.49377608299255
90,0.7872632145881653,0.7289999723434448,0.2710000276565552,0.7610406279563904,0.7401000261306763,52.80313014984131
91,0.7857938408851624,0.7294800281524658,0.2705199718475342,0.7632095813751221,0.7346000075340271,53.30498671531677
92,0.7836616635322571,0.7299200296401978,0.27007997035980225,0.7592815160751343,0.7378000020980835,53.04121923446655
93,0.7811047434806824,0.7272400259971619,0.27275997400283813,0.7498189210891724,0.742900013923645,52.52016043663025
94,0.7747709155082703,0.7336599826812744,0.2663400173187256,0.7500631809234619,0.7436000108718872,53.251615047454834
95,0.7731178998947144,0.7347800135612488,0.2652199864387512,0.7475332021713257,0.7441999912261963,52.67992043495178
96,0.771102786064148,0.7338200211524963,0.26617997884750366,0.7426263689994812,0.7466999888420105,53.227975845336914
97,0.7691065669059753,0.73580002784729,0.26419997215270996,0.7408545613288879,0.7440000176429749,53.13628888130188
98,0.767735481262207,0.7365599870681763,0.26344001293182373,0.7425933480262756,0.7422999739646912,52.57265496253967
99,0.7623487710952759,0.7373600006103516,0.26263999938964844,0.7393678426742554,0.7451000213623047,52.525389671325684
100,0.7588959336280823,0.739359974861145,0.260640025138855,0.7382248044013977,0.7444999814033508,52.353248834609985
101,0.7579678297042847,0.7390999794006348,0.26090002059936523,0.740164041519165,0.7452999949455261,53.4297821521759
102,0.755538284778595,0.7394199967384338,0.26058000326156616,0.7297074198722839,0.7505000233650208,51.45968270301819
103,0.7489669322967529,0.7414199709892273,0.2585800290107727,0.7316909432411194,0.7452999949455261,49.387224197387695
104,0.7502783536911011,0.7419000267982483,0.2580999732017517,0.7318676114082336,0.7455999851226807,49.4715781211853
105,0.7467734217643738,0.7434800267219543,0.25651997327804565,0.7297779321670532,0.7498000264167786,49.44874668121338
106,0.7423474192619324,0.7429400086402893,0.2570599913597107,0.7214344143867493,0.7533000111579895,49.75837850570679
107,0.7437888979911804,0.7450199723243713,0.25498002767562866,0.7186442613601685,0.7540000081062317,49.51819109916687
108,0.7399437427520752,0.7454800009727478,0.2545199990272522,0.7234271764755249,0.7522000074386597,49.644917011260986
109,0.738644003868103,0.7451800107955933,0.25481998920440674,0.7173687219619751,0.754800021648407,49.58500146865845
110,0.736135721206665,0.7460600137710571,0.25393998622894287,0.7145076394081116,0.753600001335144,49.375032901763916
111,0.7299505472183228,0.7474600076675415,0.2525399923324585,0.7129437327384949,0.7580999732017517,49.36717629432678
112,0.7289789319038391,0.7498199939727783,0.2501800060272217,0.7101988196372986,0.7580999732017517,49.47559690475464
113,0.72648686170578,0.749779999256134,0.25022000074386597,0.7071004509925842,0.7572000026702881,49.45923447608948
114,0.7259620428085327,0.7511399984359741,0.24886000156402588,0.7045947909355164,0.758400022983551,49.45488357543945
